__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1778157002.550735,,,,1778157002.550448418,0.643477770,-1.311201907,-0.843190190,-0.275373366
1778157002.551742,-6.502934379,1.738359371,0.000000000,,,,,
1778157002.551781,,,,1778157002.551479816,0.642162801,-1.317691406,-0.843463263,-0.273638598
1778157002.552729,-6.508501220,1.762767686,0.000000000,,,,,
1778157002.552786,,,,1778157002.552460909,0.640832602,-1.324229248,-0.843736357,-0.271867884
1778157002.553741,-6.514097078,1.787348200,0.000000000,,,,,
1778157002.553791,,,,1778157002.553448915,0.639521610,-1.330647125,-0.844002474,-0.270106937
1778157002.554722,-6.519576184,1.811462451,0.000000000,,,,,
1778157002.554760,,,,1778157002.554456472,0.638171355,-1.337230202,-0.844273365,-0.268277831
1778157002.555692,-6.525184564,1.836192326,0.000000000,,,,,
1778157002.555751,,,,1778157002.555444479,0.636842841,-1.343681730,-0.844536819,-0.266462365
1778157002.556749,-6.530666078,1.860412506,0.000000000,,,,,
1778157002.557340,,,,1778157002.556526184,0.635482680,-1.350260279,-0.844803348,-0.264588312
1778157002.557699,-6.536242866,1.885103280,0.000000000,,,,,
1778157002.557902,,,,1778157002.557522058,0.634116473,-1.356841642,-0.845067851,-0.262690196
1778157002.560377,-6.541807719,1.909793793,0.000000000,,,,,
1778157002.560444,,,,1778157002.558500767,0.632752292,-1.363387257,-0.845328782,-0.260779291
1778157002.560644,-6.547327511,1.934338187,0.000000000,,,,,
1778157002.560664,,,,1778157002.559461117,0.631400844,-1.369846647,-0.845584176,-0.258870933
1778157002.560729,-6.552759356,1.958545842,0.000000000,,,,,
1778157002.560743,,,,1778157002.560469866,0.630044693,-1.376303454,-0.845837355,-0.256941066
1778157002.561684,-6.558174513,1.982733561,0.000000000,,,,,
1778157002.561724,,,,1778157002.561465025,0.628619662,-1.383060643,-0.846099988,-0.254898164
1778157002.562628,-6.563828951,2.008046805,0.000000000,,,,,
1778157002.562666,,,,1778157002.562413931,0.627273894,-1.389418263,-0.846344995,-0.252953202
1778157002.563758,-6.569130132,2.031839200,0.000000000,,,,,
1778157002.563795,,,,1778157002.563472271,0.625842632,-1.396152587,-0.846602173,-0.250870268
1778157002.564849,-6.574733257,2.057044673,0.000000000,,,,,
1778157002.564908,,,,1778157002.564550400,0.624431465,-1.402766696,-0.846852464,-0.248800904
1778157002.566167,-6.580218767,2.081785239,0.000000000,,,,,
1778157002.566250,,,,1778157002.565910339,0.622406606,-1.412201618,-0.847204923,-0.245815976
1778157002.566530,-6.588055802,2.117203469,0.000000000,,,,,
1778157002.566569,,,,1778157002.566352129,0.621789845,-1.415073029,-0.847311660,-0.244893190
1778157002.567626,-6.590405214,2.127875481,0.000000000,,,,,
1778157002.567661,,,,1778157002.567399979,0.620198332,-1.422446743,-0.847582996,-0.242512404
1778157002.568652,-6.596474533,2.155452508,0.000000000,,,,,
1778157002.568687,,,,1778157002.568438292,0.618773174,-1.429025368,-0.847822709,-0.240362784
1778157002.569591,-6.601863302,2.180016429,0.000000000,,,,,
1778157002.569624,,,,1778157002.569389343,0.617351495,-1.435563378,-0.848058609,-0.238203853
1778157002.570703,-6.607201283,2.204417161,0.000000000,,,,,
1778157002.570742,,,,1778157002.570461273,0.615874737,-1.442328300,-0.848300188,-0.235946814
1778157002.571665,-6.612708622,2.229662427,0.000000000,,,,,
1778157002.571707,,,,1778157002.571452141,0.614349856,-1.449285927,-0.848545973,-0.233600853
1778157002.572651,-6.618355208,2.255622651,0.000000000,,,,,
1778157002.572717,,,,1778157002.572442770,0.613017320,-1.455345792,-0.848757971,-0.231535571
1778157002.573751,-6.623248511,2.278194450,0.000000000,,,,,
1778157002.573819,,,,1778157002.573486328,0.611526736,-1.462098082,-0.848991650,-0.229212990
1778157002.574689,-6.628689739,2.303360432,0.000000000,,,,,
1778157002.574748,,,,1778157002.574469805,0.610076963,-1.468641606,-0.849215673,-0.226939223
1778157002.575655,-6.633942011,2.327730581,0.000000000,,,,,
1778157002.575704,,,,1778157002.575402021,0.608616531,-1.475209096,-0.849438058,-0.224634810
1778157002.576695,-6.639195041,2.352180545,0.000000000,,,,,
1778157002.576745,,,,1778157002.576409817,0.607136683,-1.481839368,-0.849660045,-0.222285790
1778157002.577486,-6.644479624,2.376855939,0.000000000,,,,,
1778157002.577507,,,,1778157002.577336550,0.605668540,-1.488393449,-0.849876994,-0.219941272
1778157002.578521,-6.649683426,2.401234638,0.000000000,,,,,
1778157002.578550,,,,1778157002.578361988,0.604112080,-1.495315045,-0.850103327,-0.217441848
1778157002.579507,-6.655161688,2.426982514,0.000000000,,,,,
1778157002.579532,,,,1778157002.579343081,0.602610480,-1.501968569,-0.850318289,-0.215015463
1778157002.580586,-6.660404349,2.451712433,0.000000000,,,,,
1778157002.580625,,,,1778157002.580366373,0.601132556,-1.508494001,-0.850526594,-0.212613434
1778157002.581494,-6.665524824,2.475951134,0.000000000,,,,,
1778157002.581525,,,,1778157002.581348896,0.599647120,-1.515029328,-0.850732675,-0.210185846
1778157002.582387,-6.670633053,2.500216295,0.000000000,,,,,
1778157002.582411,,,,1778157002.582276583,0.598170561,-1.521502917,-0.850934297,-0.207759483
1778157002.583361,-6.675672341,2.524239510,0.000000000,,,,,
1778157002.583393,,,,1778157002.583255053,0.596581860,-1.528441778,-0.851147520,-0.205135726
1778157002.584422,-6.681056077,2.549994534,0.000000000,,,,,
1778157002.584440,,,,1778157002.584282875,0.595005668,-1.535300777,-0.851355432,-0.202517815
1778157002.585364,-6.686353810,2.575437835,0.000000000,,,,,
1778157002.585391,,,,1778157002.585242271,0.593569399,-1.541530560,-0.851541885,-0.200118238
1778157002.586343,-6.691139543,2.598515685,0.000000000,,,,,
1778157002.586364,,,,1778157002.586236238,0.592014240,-1.548251555,-0.851740275,-0.197508128
1778157002.587423,-6.696285639,2.623419200,0.000000000,,,,,
1778157002.587486,,,,1778157002.587327242,0.590278132,-1.555724262,-0.851957416,-0.194580528
1778157002.588416,-6.701988494,2.651123189,0.000000000,,,,,
1778157002.588440,,,,1778157002.588274479,0.588824929,-1.561959604,-0.852136154,-0.192113997
1778157002.589496,-6.706713664,2.674187382,0.000000000,,,,,
1778157002.589522,,,,1778157002.589289904,0.587231034,-1.568773713,-0.852328584,-0.189396988
1778157002.590412,-6.711860011,2.699400925,0.000000000,,,,,
1778157002.590482,,,,1778157002.590307951,0.585697842,-1.575306138,-0.852510360,-0.186769753
1778157002.591408,-6.716767906,2.723550293,0.000000000,,,,,
1778157002.591439,,,,1778157002.591271162,0.584171007,-1.581789552,-0.852688104,-0.184140824
1778157002.592340,-6.721615988,2.747504887,0.000000000,,,,,
1778157002.592365,,,,1778157002.592239380,0.582587486,-1.588490142,-0.852868938,-0.181401914
1778157002.593453,-6.726604712,2.772256797,0.000000000,,,,,
1778157002.593480,,,,1778157002.593278646,0.580979697,-1.595269538,-0.853048948,-0.178607900
1778157002.594399,-6.731627874,2.797289158,0.000000000,,,,,
1778157002.594424,,,,1778157002.594283342,0.579318683,-1.602248061,-0.853231100,-0.175708015
1778157002.595392,-6.736773983,2.823049606,0.000000000,,,,,
1778157002.595414,,,,1778157002.595258713,0.577726299,-1.608915615,-0.853402238,-0.172913972
1778157002.596386,-6.741662272,2.847637459,0.000000000,,,,,
1778157002.596407,,,,1778157002.596259117,0.576113943,-1.615643558,-0.853571964,-0.170072130
1778157002.597395,-6.746569879,2.872436213,0.000000000,,,,,
1778157002.597410,,,,1778157002.597281218,0.574492029,-1.622388158,-0.853739115,-0.167200532
1778157002.598328,-6.751463743,2.897282661,0.000000000,,,,,
1778157002.598345,,,,1778157002.598228455,0.572876187,-1.629084739,-0.853902106,-0.164326802
1778157002.599350,-6.756296204,2.921936154,0.000000000,,,,,
1778157002.599365,,,,1778157002.599233389,0.571277424,-1.635688512,-0.854059932,-0.161470828
1778157002.600335,-6.761035070,2.946230549,0.000000000,,,,,
1778157002.600350,,,,1778157002.600198269,0.569655008,-1.642367414,-0.854216566,-0.158560388
1778157002.601393,-6.765802275,2.970789277,0.000000000,,,,,
1778157002.601406,,,,1778157002.601256847,0.567900672,-1.649562953,-0.854381838,-0.155400906
1778157002.602401,-6.770913577,2.997249923,0.000000000,,,,,
1778157002.602414,,,,1778157002.602254152,0.566247301,-1.656321801,-0.854533975,-0.152408998
1778157002.603385,-6.775681844,3.022073139,0.000000000,,,,,
1778157002.603402,,,,1778157002.603261232,0.564580022,-1.663114449,-0.854683728,-0.149379357
1778157002.604383,-6.780446054,3.047005528,0.000000000,,,,,
1778157002.604398,,,,1778157002.604256392,0.562912061,-1.669887077,-0.854829896,-0.146335865
1778157002.605382,-6.785167549,3.071847314,0.000000000,,,,,
1778157002.605399,,,,1778157002.605260134,0.561236998,-1.676665758,-0.854973026,-0.143266954
1778157002.606297,-6.789864538,3.096694782,0.000000000,,,,,
1778157002.606320,,,,1778157002.606204987,0.559649043,-1.683071900,-0.855105439,-0.140345266
1778157002.607286,-6.794273308,3.120148916,0.000000000,,,,,
1778157002.607305,,,,1778157002.607199669,0.557964070,-1.689846579,-0.855242278,-0.137234116
1778157002.608397,-6.798910673,3.144948284,0.000000000,,,,,
1778157002.608416,,,,1778157002.608251333,0.556169222,-1.697037351,-0.855383903,-0.133907905
1778157002.609327,-6.803804557,3.171266577,0.000000000,,,,,
1778157002.609341,,,,1778157002.609223127,0.554509096,-1.703667271,-0.855511378,-0.130817687
1778157002.610456,-6.808281570,3.195495142,0.000000000,,,,,
1778157002.610470,,,,1778157002.610292673,0.552716848,-1.710799681,-0.855644916,-0.127470060
1778157002.611438,-6.813070473,3.221558477,0.000000000,,,,,
1778157002.611452,,,,1778157002.611271858,0.551008820,-1.717574885,-0.855768492,-0.124266407
1778157002.612437,-6.817584697,3.246284872,0.000000000,,,,,
1778157002.612458,,,,1778157002.612271070,0.549277815,-1.724418506,-0.855889962,-0.121007725
1778157002.613314,-6.822113729,3.271243876,0.000000000,,,,,
1778157002.613336,,,,1778157002.613229036,0.547614387,-1.730974407,-0.856003227,-0.117864132
1778157002.614415,-6.826419831,3.295125391,0.000000000,,,,,
1778157002.614429,,,,1778157002.614279747,0.545816033,-1.738037731,-0.856121654,-0.114454652
1778157002.615476,-6.831031084,3.320852500,0.000000000,,,,,
1778157002.615502,,,,1778157002.615332603,0.544186039,-1.744420674,-0.856225701,-0.111351634
1778157002.616282,-6.835162355,3.344060628,0.000000000,,,,,
1778157002.616296,,,,1778157002.616207600,0.542445055,-1.751215898,-0.856333097,-0.108027113
1778157002.617366,-6.839532937,3.368761764,0.000000000,,,,,
1778157002.617381,,,,1778157002.617268085,0.540552307,-1.758577253,-0.856445464,-0.104401331
1778157002.618428,-6.844236401,3.395517576,0.000000000,,,,,
1778157002.618443,,,,1778157002.618296385,0.538703149,-1.765744811,-0.856551073,-0.100845410
1778157002.619325,-6.848776789,3.421537327,0.000000000,,,,,
1778157002.619339,,,,1778157002.619209051,0.537122038,-1.771856297,-0.856638337,-0.097792211
1778157002.620393,-6.852610061,3.443671729,0.000000000,,,,,
1778157002.620415,,,,1778157002.620273113,0.535225660,-1.779160384,-0.856738660,-0.094121657
1778157002.621348,-6.857167478,3.470144942,0.000000000,,,,,
1778157002.621362,,,,1778157002.621224880,0.533585105,-1.785461031,-0.856822213,-0.090933145
1778157002.622266,-6.861058621,3.492928454,0.000000000,,,,,
1778157002.622284,,,,1778157002.622190237,0.531801365,-1.792289362,-0.856909253,-0.087456878
1778157002.623321,-6.865247231,3.517615336,0.000000000,,,,,
1778157002.623341,,,,1778157002.623230696,0.529997767,-1.799171498,-0.856993390,-0.083930609
1778157002.624306,-6.869433927,3.542474129,0.000000000,,,,,
1778157002.624328,,,,1778157002.624208689,0.528192705,-1.806037222,-0.857073737,-0.080390048
1778157002.625366,-6.873574720,3.567248138,0.000000000,,,,,
1778157002.625386,,,,1778157002.625232697,0.526338899,-1.813065253,-0.857152204,-0.076742640
1778157002.626300,-6.877777572,3.592587073,0.000000000,,,,,
1778157002.626313,,,,1778157002.626216650,0.524531409,-1.819896145,-0.857224880,-0.073174544
1778157002.627340,-6.881824163,3.617182553,0.000000000,,,,,
1778157002.627360,,,,1778157002.627257586,0.522609904,-1.827133415,-0.857297833,-0.069370534
1778157002.628350,-6.886075718,3.643227061,0.000000000,,,,,
1778157002.628365,,,,1778157002.628273726,0.520753373,-1.834103694,-0.857364319,-0.065682757
1778157002.629350,-6.890128943,3.668273170,0.000000000,,,,,
1778157002.629403,,,,1778157002.629266500,0.518914482,-1.840985982,-0.857426267,-0.062018659
1778157002.630336,-6.894092326,3.692972301,0.000000000,,,,,
1778157002.630351,,,,1778157002.630252123,0.517085503,-1.847809817,-0.857484036,-0.058363321
1778157002.631350,-6.897984039,3.717431901,0.000000000,,,,,
1778157002.631364,,,,1778157002.631258011,0.515230462,-1.854709035,-0.857538691,-0.054645224
1778157002.632343,-6.901881151,3.742135545,0.000000000,,,,,
1778157002.632357,,,,1778157002.632254601,0.513380396,-1.861568270,-0.857589302,-0.050926211
1778157002.633337,-6.905716811,3.766665518,0.000000000,,,,,
1778157002.633353,,,,1778157002.633261204,0.511508142,-1.868487908,-0.857636549,-0.047151952
1778157002.634387,-6.909547551,3.791383493,0.000000000,,,,,
1778157002.634402,,,,1778157002.634246349,0.509655252,-1.875314832,-0.857679436,-0.043405906
1778157002.635338,-6.913287158,3.815737082,0.000000000,,,,,
1778157002.635352,,,,1778157002.635259390,0.507741545,-1.882343308,-0.857719621,-0.039526591
1778157002.636383,-6.917098220,3.840784618,0.000000000,,,,,
1778157002.636404,,,,1778157002.636232615,0.505908828,-1.889054118,-0.857754354,-0.035800350
1778157002.637394,-6.920695282,3.864659061,0.000000000,,,,,
1778157002.637413,,,,1778157002.637250900,0.503976039,-1.896108694,-0.857786831,-0.031860929
1778157002.638390,-6.924438364,3.889735152,0.000000000,,,,,
1778157002.638409,,,,1778157002.638252020,0.502073474,-1.903031436,-0.857814797,-0.027972147
1778157002.639363,-6.928068684,3.914304684,0.000000000,,,,,
1778157002.639380,,,,1778157002.639247894,0.500178907,-1.909903872,-0.857838692,-0.024089274
1778157002.640393,-6.931631049,3.938660564,0.000000000,,,,,
1778157002.640412,,,,1778157002.640250683,0.498346719,-1.916530456,-0.857858122,-0.020323946
1778157002.641309,-6.935024758,3.962105283,0.000000000,,,,,
1778157002.641329,,,,1778157002.641200304,0.496434314,-1.923425743,-0.857874413,-0.016384544
1778157002.642433,-6.938517353,3.986475437,0.000000000,,,,,
1778157002.642452,,,,1778157002.642314196,0.494253350,-1.931261376,-0.857887832,-0.011882637
1778157002.643330,-6.942444281,4.014160777,0.000000000,,,,,
1778157002.643350,,,,1778157002.643219709,0.492572518,-1.937284800,-0.857895119,-0.008399859
1778157002.644394,-6.945411532,4.035359544,0.000000000,,,,,
1778157002.644415,,,,1778157002.644253016,0.490495634,-1.944702291,-0.857899488,-0.004090216
1778157002.645402,-6.949033625,4.061474967,0.000000000,,,,,
1778157002.645423,,,,1778157002.645259142,0.488536409,-1.951678197,-0.857899501,-0.000013035
1778157002.646387,-6.952390292,4.085981369,0.000000000,,,,,
1778157002.646406,,,,1778157002.646261692,0.486580343,-1.958621514,-0.857895438,0.004067614
1778157002.647386,-6.955686502,4.110333390,0.000000000,,,,,
1778157002.647404,,,,1778157002.647262812,0.484592765,-1.965654777,-0.857887123,0.008223790
1778157002.648407,-6.958980580,4.134963611,0.000000000,,,,,
1778157002.648430,,,,1778157002.648261547,0.482619637,-1.972615567,-0.857874760,0.012359828
1778157002.649390,-6.962194482,4.159297066,0.000000000,,,,,
1778157002.649408,,,,1778157002.649259090,0.480658656,-1.979512582,-0.857858434,0.016480186
1778157002.650379,-6.965333288,4.183364998,0.000000000,,,,,
1778157002.650398,,,,1778157002.650253296,0.478683326,-1.986438965,-0.857837909,0.020640158
1778157002.651395,-6.968440172,4.207495052,0.000000000,,,,,
1778157002.651415,,,,1778157002.651254177,0.476689802,-1.993407809,-0.857813060,0.024847897
1778157002.652387,-6.971520035,4.231731866,0.000000000,,,,,
1778157002.652405,,,,1778157002.652256966,0.474681618,-2.000406435,-0.857783851,0.029096082
1778157002.653396,-6.974566055,4.256029491,0.000000000,,,,,
1778157002.653414,,,,1778157002.653263569,0.472679962,-2.007361179,-0.857750605,0.033340016
1778157002.654421,-6.977545297,4.280129181,0.000000000,,,,,
1778157002.654435,,,,1778157002.654302835,0.470532641,-2.014797672,-0.857710211,0.037901670
1778157002.655321,-6.980682725,4.305865053,0.000000000,,,,,
1778157002.655335,,,,1778157002.655227184,0.468706283,-2.021105717,-0.857672445,0.041792635
1778157002.656392,-6.983292336,4.327622023,0.000000000,,,,,
1778157002.656425,,,,1778157002.656250238,0.466725847,-2.027925475,-0.857627504,0.046018913
1778157002.657348,-6.986073297,4.351117205,0.000000000,,,,,
1778157002.657370,,,,1778157002.657232523,0.464698634,-2.034885211,-0.857577340,0.050353626
1778157002.658266,-6.988864309,4.375052380,0.000000000,,,,,
1778157002.658284,,,,1778157002.658190489,0.462687313,-2.041769850,-0.857523492,0.054663434
1778157002.659235,-6.991576264,4.398679689,0.000000000,,,,,
1778157002.659256,,,,1778157002.659150362,0.460653591,-2.048710276,-0.857464894,0.059029933
1778157002.660330,-6.994261655,4.422451849,0.000000000,,,,,
1778157002.660356,,,,1778157002.660230398,0.458506132,-2.056015614,-0.857398414,0.063649077
1778157002.661373,-6.997037871,4.447432534,0.000000000,,,,,
1778157002.661391,,,,1778157002.661260605,0.456476291,-2.062900518,-0.857331479,0.068025235
1778157002.662283,-6.999600082,4.470911359,0.000000000,,,,,
1778157002.662303,,,,1778157002.662170410,0.454456827,-2.069730126,-0.857260849,0.072387566
1778157002.663276,-7.002092286,4.494150252,0.000000000,,,,,
1778157002.663295,,,,1778157002.663154125,0.452389294,-2.076701304,-0.857184327,0.076861875
1778157002.664414,-7.004586646,4.517823429,0.000000000,,,,,
1778157002.664429,,,,1778157002.664283991,0.450094564,-2.084412653,-0.857094234,0.081835547
1778157002.665413,-7.007292497,4.543973413,0.000000000,,,,,
1778157002.665479,,,,1778157002.665287256,0.448018219,-2.091369605,-0.857008507,0.086346876
1778157002.666342,-7.009672666,4.567484445,0.000000000,,,,,
1778157002.666363,,,,1778157002.666197300,0.446094520,-2.097797538,-0.856925486,0.090535300
1778157002.667398,-7.011821409,4.589143755,0.000000000,,,,,
1778157002.667417,,,,1778157002.667251587,0.443849979,-2.105273206,-0.856823745,0.095428025
1778157002.668395,-7.014273187,4.614308369,0.000000000,,,,,
1778157002.668413,,,,1778157002.668252230,0.441738183,-2.112285851,-0.856723727,0.100041263
1778157002.669396,-7.016513574,4.637840191,0.000000000,,,,,
1778157002.669415,,,,1778157002.669255495,0.439611706,-2.119326039,-0.856618679,0.104694751
1778157002.670418,-7.018708372,4.661406260,0.000000000,,,,,
1778157002.670436,,,,1778157002.670265913,0.437476856,-2.126372731,-0.856508868,0.109374743
1778157002.671385,-7.020850031,4.684934096,0.000000000,,,,,
1778157002.671489,,,,1778157002.671274185,0.435276274,-2.133613944,-0.856391077,0.114206723
1778157002.672401,-7.022994452,4.709053766,0.000000000,,,,,
1778157002.672424,,,,1778157002.672296762,0.433080573,-2.140816987,-0.856268989,0.119036502
1778157002.673322,-7.025068455,4.732979785,0.000000000,,,,,
1778157002.673348,,,,1778157002.673227549,0.431214579,-2.146922811,-0.856161953,0.123150162
1778157002.674340,-7.026772557,4.753180375,0.000000000,,,,,
1778157002.674389,,,,1778157002.674269199,0.428899695,-2.154472762,-0.856024146,0.128257241
1778157002.675447,-7.028833256,4.778139645,0.000000000,,,,,
1778157002.675461,,,,1778157002.675276995,0.426700363,-2.161624206,-0.855888705,0.133118730
1778157002.676376,-7.030721145,4.801699873,0.000000000,,,,,
1778157002.676390,,,,1778157002.676270485,0.424548702,-2.168600011,-0.855751899,0.137882924
1778157002.677446,-7.032503920,4.824610348,0.000000000,,,,,
1778157002.677460,,,,1778157002.677264929,0.422375497,-2.175624694,-0.855609356,0.142702170
1778157002.678462,-7.034241941,4.847616156,0.000000000,,,,,
1778157002.678477,,,,1778157002.678267717,0.420196797,-2.182646218,-0.855462082,0.147541021
1778157002.679362,-7.035920923,4.870543587,0.000000000,,,,,
1778157002.679384,,,,1778157002.679229736,0.418108619,-2.189356981,-0.855316928,0.152186477
1778157002.680413,-7.037468442,4.892382967,0.000000000,,,,,
1778157002.680432,,,,1778157002.680267811,0.415827984,-2.196663471,-0.855153651,0.157265882
1778157002.681301,-7.039096910,4.916106916,0.000000000,,,,,
1778157002.681316,,,,1778157002.681194305,0.413782395,-2.203199012,-0.855003397,0.161830305
1778157002.682361,-7.040493296,4.937240972,0.000000000,,,,,
1778157002.682374,,,,1778157002.682261944,0.411426478,-2.210701974,-0.854825330,0.167091858
1778157002.683371,-7.042040510,4.961457028,0.000000000,,,,,
1778157002.683383,,,,1778157002.683255672,0.409205322,-2.217754817,-0.854653005,0.172060926
1778157002.684297,-7.043428458,4.984130392,0.000000000,,,,,
1778157002.684310,,,,1778157002.684191942,0.407132983,-2.224316996,-0.854488374,0.176704511
1778157002.685362,-7.044661187,5.005145446,0.000000000,,,,,
1778157002.685374,,,,1778157002.685252905,0.404759403,-2.231809156,-0.854294783,0.182027598
1778157002.686273,-7.046010933,5.029087218,0.000000000,,,,,
1778157002.686288,,,,1778157002.686195135,0.402657636,-2.238425001,-0.854119435,0.186749655
1778157002.687306,-7.047138000,5.050131755,0.000000000,,,,,
1778157002.687326,,,,1778157002.687193394,0.400419084,-2.245450490,-0.853928240,0.191784273
1778157002.688414,-7.048277655,5.072415720,0.000000000,,,,,
1778157002.688437,,,,1778157002.688253641,0.398089467,-2.252739297,-0.853724486,0.197029789
1778157002.689340,-7.049395892,5.095459140,0.000000000,,,,,
1778157002.689362,,,,1778157002.689256907,0.395813411,-2.259839279,-0.853520874,0.202161814
1778157002.690353,-7.050418361,5.117816796,0.000000000,,,,,
1778157002.690369,,,,1778157002.690222502,0.393621754,-2.266656413,-0.853320616,0.207110292
1778157002.691359,-7.051336919,5.139197466,0.000000000,,,,,
1778157002.691383,,,,1778157002.691227198,0.391349255,-2.273704013,-0.853108482,0.212246766
1778157002.692348,-7.052224931,5.161225724,0.000000000,,,,,
1778157002.692370,,,,1778157002.692225695,0.389060576,-2.280780660,-0.852890303,0.217425865
1778157002.693457,-7.053051538,5.183260546,0.000000000,,,,,
1778157002.693478,,,,1778157002.693311691,0.386484538,-2.288719130,-0.852639016,0.223259816
1778157002.694424,-7.053907643,5.207903446,0.000000000,,,,,
1778157002.694447,,,,1778157002.694282532,0.384305951,-2.295414022,-0.852422428,0.228202658
1778157002.695419,-7.054555763,5.228566114,0.000000000,,,,,
1778157002.695439,,,,1778157002.695270061,0.382007481,-2.302456367,-0.852189410,0.233422174
1778157002.696348,-7.055175545,5.250224956,0.000000000,,,,,
1778157002.696363,,,,1778157002.696228027,0.379796637,-2.309211006,-0.851961118,0.238448750
1778157002.697331,-7.055705313,5.270907052,0.000000000,,,,,
1778157002.697349,,,,1778157002.697218895,0.377492940,-2.316228540,-0.851718746,0.243691141
1778157002.698357,-7.056192228,5.292313041,0.000000000,,,,,
1778157002.698373,,,,1778157002.698250532,0.375098142,-2.323501251,-0.851461955,0.249145849
1778157002.699379,-7.056627917,5.314408180,0.000000000,,,,,
1778157002.699394,,,,1778157002.699263573,0.372730938,-2.330668499,-0.851203421,0.254543566
1778157002.700425,-7.056985398,5.336082228,0.000000000,,,,,
1778157002.700441,,,,1778157002.700310946,0.370281641,-2.338061227,-0.850930911,0.260133517
1778157002.701413,-7.057281360,5.358341595,0.000000000,,,,,
1778157002.701428,,,,1778157002.701301575,0.367921014,-2.345165037,-0.850663633,0.265527186
1778157002.702394,-7.057491847,5.379622849,0.000000000,,,,,
1778157002.702408,,,,1778157002.702296257,0.365586637,-2.352169146,-0.850394816,0.270866118
1778157002.703370,-7.057629309,5.400505334,0.000000000,,,,,
1778157002.703385,,,,1778157002.703262091,0.363346643,-2.358871099,-0.850132731,0.275994459
